CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalSpend,Contract,SupportCalls,Churn,ChurnProbability,PredictedChurn,RiskLevel
C0622,49,Male,20,645.57,12911.4,Monthly,6,Yes,57.446826328175625,Yes,Medium
C0623,38,Male,42,2535.24,106480.08,Monthly,7,Yes,64.87000867466655,Yes,High
C0624,31,Male,57,1635.1,93200.7,Monthly,4,No,47.75134585918658,No,Medium
C0625,35,Male,69,2066.27,142572.63,Monthly,9,Yes,63.81868071723291,Yes,High
C0626,54,Female,49,1552.62,76078.38,Quarterly,8,Yes,36.80501099506612,No,Medium
C0627,38,Male,12,1243.67,14924.04,Quarterly,8,No,42.690355464077676,No,Medium
C0628,50,Male,50,2244.02,112201.0,Yearly,9,No,41.60322949691635,No,Medium
C0629,24,Female,33,1713.16,56534.28,Quarterly,1,No,18.447501169766163,No,Low
C0630,45,Female,58,1764.87,102362.46,Quarterly,6,No,28.41726474440674,No,Low
C0631,39,Male,49,1767.55,86609.95,Quarterly,5,No,27.855371167986664,No,Low
C0632,63,Female,70,2586.68,181067.6,Quarterly,9,Yes,35.36648076121766,No,Medium
C0633,38,Male,5,2853.38,14266.9,Yearly,8,Yes,56.34949206304783,Yes,Medium
C0634,19,Male,16,1411.77,22588.32,Monthly,6,No,62.38733667968822,Yes,High
C0635,39,Female,40,602.23,24089.2,Monthly,10,Yes,69.28115325851832,Yes,High
C0636,27,Female,64,2443.77,156401.28,Yearly,0,No,12.245938730044873,No,Low
C0637,49,Male,7,2654.77,18583.39,Yearly,9,No,57.915641150447975,Yes,Medium
C0638,21,Female,15,853.18,12797.7,Monthly,4,Yes,50.03423816969249,Yes,Medium
C0639,32,Male,14,944.75,13226.5,Yearly,8,No,39.350131193615994,No,Medium
C0640,57,Female,58,2326.97,134964.26,Monthly,0,No,32.28133849694628,No,Medium
C0641,19,Female,25,554.21,13855.25,Quarterly,2,No,18.035135090404257,No,Low
C0642,25,Female,44,1754.49,77197.56,Yearly,3,Yes,21.285802190088297,No,Low
C0643,52,Female,6,1304.22,7825.32,Quarterly,6,Yes,35.706226966132405,No,Medium
C0644,42,Female,50,552.2,27610.0,Yearly,4,No,21.70074862936653,No,Low
C0645,68,Female,11,850.17,9351.87,Yearly,9,Yes,42.00553313419207,No,Medium
C0646,25,Female,24,1263.01,30312.24,Monthly,8,Yes,66.42779262016562,Yes,High
C0647,53,Male,72,2454.37,176714.64,Quarterly,7,No,29.058220719851374,No,Low
C0648,35,Female,42,1508.53,63358.26,Yearly,5,Yes,26.84704550825468,No,Low
C0649,29,Female,2,1155.26,2310.52,Yearly,2,No,21.66448395936379,No,Low
C0650,62,Male,3,2722.4,8167.2,Monthly,10,Yes,84.5557743638936,Yes,High
C0651,57,Female,33,1914.9,63191.7,Yearly,6,Yes,33.23702852221585,No,Medium
C0652,25,Female,32,2066.59,66130.88,Quarterly,10,No,49.63984171571462,No,Medium
C0653,54,Female,4,2456.2,9824.8,Yearly,5,No,40.82451300132992,No,Medium
C0654,36,Male,32,617.64,19764.48,Quarterly,10,Yes,44.54075457155455,No,Medium
C0655,63,Male,16,2968.72,47499.52,Monthly,6,Yes,72.10322358366116,Yes,High
C0656,38,Male,30,2013.61,60408.3,Quarterly,3,Yes,26.133167432316913,No,Low
C0657,45,Female,59,738.03,43543.77,Yearly,10,Yes,40.98793937873356,No,Medium
C0658,22,Female,25,551.18,13779.5,Yearly,3,No,19.848794094981482,No,Low
C0659,42,Female,20,2703.7,54074.0,Quarterly,4,No,34.339400113071605,No,Medium
C0660,52,Female,61,1209.47,73777.67,Monthly,8,Yes,61.29667839678521,Yes,High
C0661,69,Male,50,599.02,29951.0,Quarterly,8,No,36.319253629083505,No,Medium
C0662,28,Male,66,2518.42,166215.72,Monthly,8,Yes,60.590651913185965,Yes,High
C0663,38,Female,3,2675.52,8026.56,Monthly,9,Yes,81.32650670587157,Yes,High
C0664,65,Female,21,604.95,12703.95,Monthly,9,No,67.15521262383503,Yes,High
C0665,50,Female,35,683.32,23916.2,Monthly,8,Yes,62.991335420721015,Yes,High
C0666,68,Male,47,816.4,38370.8,Monthly,10,Yes,70.56354560227673,Yes,High
C0667,40,Male,48,1858.57,89211.36,Yearly,0,No,14.800880784379828,No,Low
C0668,22,Female,11,2578.09,28358.99,Yearly,10,No,58.29432171826008,Yes,Medium
C0669,52,Male,33,640.91,21150.03,Quarterly,1,Yes,16.64968893806437,No,Low
C0670,19,Female,40,310.31,12412.4,Yearly,6,No,27.039892737363424,No,Low
C0671,23,Male,20,913.38,18267.6,Monthly,7,Yes,62.49574859607502,Yes,High
C0672,40,Male,63,1219.03,76798.89,Monthly,9,No,65.56779921726988,Yes,High
C0673,42,Female,47,1124.34,52843.98,Monthly,4,No,47.75045193751057,No,Medium
C0674,52,Female,57,1120.66,63877.62,Yearly,3,No,19.25499587552728,No,Low
C0675,31,Male,17,2368.37,40262.29,Quarterly,2,Yes,27.63828516097388,No,Low
C0676,30,Female,6,2110.98,12665.88,Yearly,6,Yes,40.90364703721615,No,Medium
C0677,44,Female,46,1542.97,70976.62,Monthly,3,Yes,45.00824828284215,No,Medium
C0678,25,Male,62,1327.08,82278.96,Yearly,10,No,41.618581642523424,No,Medium
C0679,37,Male,25,1437.9,35947.5,Monthly,9,Yes,71.53190935899411,Yes,High
C0680,55,Male,22,2617.52,57585.44,Yearly,2,Yes,26.979012458343664,No,Low
C0681,63,Male,51,2530.31,129045.81,Yearly,2,Yes,19.5226188242275,No,Low
C0682,26,Female,28,348.62,9761.36,Monthly,6,No,54.066608613469036,Yes,Medium
C0683,31,Male,63,1809.8,114017.4,Yearly,6,Yes,27.507629801030358,No,Low
C0684,36,Female,47,1514.57,71184.79,Yearly,7,No,32.53397459155826,No,Medium
C0685,55,Male,53,1759.89,93274.17,Quarterly,7,No,33.821980669933495,No,Medium
C0686,34,Female,30,424.53,12735.9,Quarterly,0,No,13.547955373314648,No,Low
C0687,69,Male,14,1915.57,26817.98,Monthly,2,No,51.591547124396165,Yes,Medium
C0688,58,Female,59,2271.66,134027.94,Yearly,8,No,34.37325081552988,No,Medium
C0689,21,Female,68,2668.55,181461.4,Quarterly,1,No,13.696346219507069,No,Low
C0690,58,Female,41,2970.38,121785.58,Yearly,6,Yes,34.31337556476313,No,Medium
C0691,33,Male,62,2445.36,151612.32,Yearly,2,No,17.042945901355267,No,Low
C0692,28,Male,64,2430.73,155566.72,Quarterly,4,No,22.058417838381793,No,Low
C0693,38,Male,69,981.23,67704.87,Quarterly,4,No,22.105200936615702,No,Low
C0694,20,Female,44,610.32,26854.08,Quarterly,8,Yes,35.11224712762473,No,Medium
C0695,26,Female,68,2645.09,179866.12,Quarterly,1,No,13.733389351528544,No,Low
C0696,41,Female,65,367.88,23912.2,Monthly,6,Yes,53.42643737717437,Yes,Medium
C0697,64,Male,40,1155.76,46230.4,Monthly,8,Yes,65.26544979569817,Yes,High
C0698,36,Female,26,745.03,19370.78,Monthly,5,No,52.44504201702033,Yes,Medium
C0699,57,Male,21,2004.53,42095.13,Yearly,3,No,27.420184626241785,No,Low
C0700,46,Female,51,941.07,47994.57,Quarterly,6,No,28.702412793196437,No,Low
C0701,45,Male,28,932.3,26104.4,Quarterly,2,No,19.993435366224737,No,Low
C0702,39,Female,66,1033.24,68193.84,Quarterly,10,No,41.11093552193859,No,Medium
C0703,58,Female,1,1026.19,1026.19,Quarterly,5,No,30.8148440775102,No,Medium
C0704,23,Male,25,307.89,7697.25,Yearly,5,Yes,25.139424147010114,No,Low
C0705,43,Female,27,678.07,18307.89,Monthly,9,No,66.95503734666876,Yes,High
C0706,18,Male,57,1194.64,68094.48,Yearly,0,No,13.387571001100588,No,Low
C0707,52,Female,40,1568.31,62732.4,Yearly,3,Yes,21.709849684712484,No,Low
C0708,66,Male,13,1749.92,22748.96,Monthly,0,Yes,42.8833881367541,No,Medium
C0709,63,Female,62,2549.96,158097.52,Quarterly,3,Yes,19.432338617986538,No,Low
C0710,50,Female,39,2466.98,96212.22,Monthly,0,No,38.13610181580373,No,Medium
C0711,59,Male,54,2815.74,152049.96,Quarterly,8,No,38.32630439415574,No,Medium
C0712,41,Male,37,1068.32,39527.84,Yearly,0,No,14.71802121684506,No,Low
C0713,41,Female,21,1232.1,25874.1,Quarterly,6,Yes,32.976492518982006,No,Medium
C0714,58,Female,39,1632.58,63670.62,Monthly,10,Yes,72.37089560058449,Yes,High
C0715,63,Female,19,1516.61,28815.59,Yearly,0,No,16.992284273032485,No,Low
C0716,57,Male,19,1409.76,26785.44,Yearly,7,Yes,38.20306918987259,No,Medium
C0717,62,Male,12,2121.44,25457.28,Yearly,0,No,21.311248778100992,No,Low
C0718,62,Male,69,304.23,20991.87,Yearly,10,Yes,41.98802650569775,No,Medium
C0719,63,Male,30,995.54,29866.2,Yearly,6,Yes,31.18893533415076,No,Medium
C0720,66,Female,47,2653.31,124705.57,Quarterly,1,No,18.05807444870686,No,Low
C0721,19,Female,68,1336.36,90872.48,Quarterly,3,No,18.560192048572038,No,Low
C0722,35,Female,19,1910.07,36291.33,Quarterly,7,Yes,40.81591379799766,No,Medium
C0723,37,Female,15,2324.6,34869.0,Yearly,1,No,23.399988154007467,No,Low
C0724,46,Male,66,2697.71,178048.86,Yearly,9,No,36.625394914657036,No,Medium
C0725,31,Male,51,2765.87,141059.37,Yearly,8,Yes,38.167525158832746,No,Medium
C0726,56,Female,28,763.99,21391.72,Yearly,5,No,26.2481267884091,No,Low
C0727,44,Male,2,1730.98,3461.96,Monthly,2,Yes,52.74063909199926,Yes,Medium
C0728,33,Male,40,2514.03,100561.2,Quarterly,8,No,42.37648116683318,No,Medium
C0729,29,Female,35,1511.9,52916.5,Monthly,6,Yes,58.488727365505255,Yes,Medium
C0730,62,Female,62,1808.33,112116.46,Monthly,8,Yes,61.21826791979079,Yes,High
C0731,40,Female,24,2061.19,49468.56,Yearly,4,No,29.0866557326261,No,Low
C0732,60,Male,18,1390.52,25029.36,Yearly,6,Yes,34.68399950956555,No,Medium
C0733,26,Male,53,2626.7,139215.1,Yearly,1,No,16.64060104179693,No,Low
C0734,49,Female,67,1515.33,101527.11,Yearly,8,Yes,32.632332108070855,No,Medium
C0735,40,Male,48,333.24,15995.52,Quarterly,10,Yes,43.043747720374405,No,Medium
C0736,53,Female,33,1719.69,56749.77,Monthly,1,Yes,40.7778824559836,No,Medium
C0737,45,Male,37,2043.5,75609.5,Monthly,4,No,53.67763947184617,Yes,Medium
C0738,18,Female,65,2855.94,185636.1,Quarterly,2,No,16.16253486751986,No,Low
C0739,46,Female,60,1323.06,79383.6,Quarterly,2,No,17.245420281479106,No,Low
C0740,60,Female,11,1140.29,12543.19,Monthly,5,Yes,56.87037095338721,Yes,Medium
C0741,22,Female,8,1284.4,10275.2,Quarterly,3,No,25.206210066866586,No,Low
C0742,29,Female,65,584.2,37973.0,Quarterly,0,No,12.953467172284286,No,Low
C0743,62,Male,50,1611.09,80554.5,Quarterly,7,No,34.28868766647537,No,Medium
C0744,41,Male,59,1736.16,102433.44,Quarterly,3,No,20.49079163304205,No,Low
C0745,43,Male,27,863.93,23326.11,Quarterly,10,No,46.185042732510176,No,Medium
C0746,44,Male,51,363.05,18515.55,Yearly,10,No,42.14645323343811,No,Medium
C0747,32,Female,30,651.13,19533.9,Quarterly,9,No,39.85542646395697,No,Medium
C0748,54,Female,42,1311.97,55102.74,Yearly,2,No,18.488635782766806,No,Low
C0749,40,Female,6,1927.95,11567.7,Quarterly,8,No,48.121827811866034,No,Medium
C0750,66,Male,29,1078.69,31282.01,Yearly,3,No,22.518049273867213,No,Low
C0751,34,Male,22,1761.8,38759.6,Quarterly,4,No,29.771592575251383,No,Low
C0752,58,Female,49,1737.1,85117.9,Yearly,5,No,26.31420813619138,No,Low
C0753,40,Female,51,1261.7,64346.7,Quarterly,1,No,15.840335004775355,No,Low
C0754,49,Male,51,778.36,39696.36,Monthly,4,No,47.88744272726697,No,Medium
C0755,63,Female,21,2909.33,61095.93,Monthly,6,Yes,69.13204317077243,Yes,High
C0756,21,Female,1,1867.26,1867.26,Monthly,7,No,70.88100898558758,Yes,High
C0757,52,Female,13,1990.83,25880.79,Monthly,10,Yes,78.35546379316709,Yes,High
C0758,53,Male,51,2412.45,123034.95,Yearly,2,No,19.33699447726226,No,Low
C0759,35,Male,24,1975.78,47418.72,Yearly,4,Yes,29.60055994075787,No,Low
C0760,56,Male,8,406.54,3252.32,Quarterly,0,Yes,14.502833821877639,No,Low
C0761,54,Female,36,2748.75,98955.0,Yearly,10,Yes,50.50036257011605,Yes,Medium
C0762,51,Male,11,1254.34,13797.74,Monthly,5,No,58.73983707365149,Yes,Medium
C0763,38,Female,11,1783.17,19614.87,Quarterly,4,No,31.139283452206236,No,Medium
C0764,34,Female,56,1044.57,58495.92,Quarterly,9,No,38.528616126839076,No,Medium
C0765,29,Female,70,701.75,49122.5,Quarterly,2,No,16.64076644618705,No,Low
C0766,43,Female,48,552.92,26540.16,Quarterly,3,No,19.844374111047212,No,Low
C0767,49,Male,70,1889.58,132270.6,Quarterly,9,No,37.10708537286245,No,Medium
C0768,53,Male,33,1819.32,60037.56,Yearly,6,No,33.863369527468485,No,Medium
C0769,32,Female,27,1680.44,45371.88,Quarterly,8,No,41.4245313465238,No,Medium
C0770,68,Male,51,2715.02,138466.02,Quarterly,10,No,47.00190958728472,No,Medium
C0771,35,Male,51,1925.72,98211.72,Quarterly,3,No,21.869374590198817,No,Low
C0772,24,Female,35,841.28,29444.8,Yearly,8,Yes,35.621290403325766,No,Medium
C0773,25,Male,45,1485.7,66856.5,Yearly,0,No,14.627546938502833,No,Low
C0774,50,Female,72,468.64,33742.08,Yearly,5,No,23.781940352492466,No,Low
C0775,20,Female,59,383.13,22604.67,Monthly,6,No,53.34647592664202,Yes,Medium
C0776,33,Male,22,2156.85,47450.7,Quarterly,10,Yes,54.192892250916515,Yes,Medium
C0777,20,Male,54,1723.51,93069.54,Monthly,4,Yes,48.36989597157588,No,Medium
C0778,33,Female,66,1200.2,79213.2,Quarterly,2,Yes,16.64520817158306,No,Low
C0779,47,Male,57,2442.16,139203.12,Monthly,2,Yes,40.80090060440269,No,Medium
C0780,36,Female,8,2985.55,23884.4,Quarterly,7,Yes,52.13693882533191,Yes,Medium
C0781,24,Male,30,338.65,10159.5,Quarterly,0,No,13.849938381851745,No,Low
C0782,53,Female,25,2008.85,50221.25,Monthly,4,No,55.70620356488634,Yes,Medium
C0783,30,Female,8,2376.09,19008.72,Monthly,8,Yes,75.81269079569385,Yes,High
C0784,18,Male,36,2190.09,78843.24,Quarterly,7,No,38.610161970646814,No,Medium
C0785,40,Female,9,2252.5,20272.5,Monthly,3,Yes,57.865613025943,Yes,Medium
C0786,47,Female,72,599.69,43177.68,Quarterly,1,No,14.698793534803062,No,Low
C0787,62,Male,61,572.54,34924.94,Quarterly,5,No,25.78076620579442,No,Low
C0788,33,Female,66,507.53,33496.98,Monthly,6,No,53.220393901326624,Yes,Medium
C0789,51,Male,16,1591.3,25460.8,Quarterly,1,Yes,21.28497516761917,No,Low
C0790,19,Male,13,2100.51,27306.63,Yearly,1,No,23.37330727766678,No,Low
C0791,56,Male,67,2469.4,165449.8,Yearly,7,No,29.68325309304855,No,Low
C0792,44,Female,53,2574.02,136423.06,Quarterly,0,Yes,14.557783436928231,No,Low
C0793,58,Male,30,2943.25,88297.5,Quarterly,4,No,33.19653435609455,No,Medium
C0794,36,Female,53,1423.53,75447.09,Quarterly,8,No,35.72226267468685,No,Medium
C0795,39,Female,31,2699.38,83680.78,Monthly,6,Yes,64.4612297179046,Yes,High
C0796,49,Female,62,1525.66,94590.92,Yearly,3,No,18.794031720186453,No,Low
C0797,25,Female,54,493.79,26664.66,Yearly,1,Yes,14.574474423988793,No,Low
C0798,31,Male,50,2227.67,111383.5,Yearly,3,No,21.721133905004265,No,Low
C0799,41,Female,22,1820.88,40059.36,Monthly,3,Yes,51.40743882976976,Yes,Medium
C0800,30,Male,59,2393.43,141212.37,Quarterly,1,No,15.949418517666633,No,Low
C0801,29,Female,31,1067.54,33093.74,Monthly,1,No,38.11299199341538,No,Medium
C0802,51,Female,49,1157.48,56716.52,Yearly,0,No,13.540295138871263,No,Low
C0803,46,Female,26,2230.6,57995.6,Monthly,5,Yes,60.30097483699267,Yes,High
C0804,55,Female,50,1560.81,78040.5,Monthly,5,No,52.11989055793826,Yes,Medium
C0805,22,Male,44,2300.44,101219.36,Quarterly,10,No,48.03152587069464,No,Medium
C0806,18,Male,19,1825.46,34683.74,Quarterly,1,No,21.62221672590704,No,Low
C0807,61,Female,68,2430.12,165248.16,Monthly,2,Yes,36.37779117978957,No,Medium
C0808,30,Female,49,1318.75,64618.75,Quarterly,7,No,32.64419393220772,No,Medium
C0809,29,Female,51,541.08,27595.08,Monthly,9,Yes,65.09554483939253,Yes,High
C0810,40,Male,29,1346.65,39052.85,Yearly,10,No,47.34659444385966,No,Medium
C0811,42,Female,55,311.78,17147.9,Yearly,6,Yes,27.054326862708216,No,Low
C0812,38,Male,21,2663.88,55941.48,Quarterly,4,No,34.787079055940566,No,Medium
C0813,50,Female,24,2354.8,56515.2,Quarterly,0,No,19.701929991275033,No,Low
C0814,21,Female,47,2848.75,133891.25,Yearly,8,Yes,38.59064837756161,No,Medium
C0815,38,Male,12,2998.56,35982.72,Monthly,0,No,52.00267012800911,Yes,Medium
C0816,54,Female,48,1339.82,64311.36,Quarterly,8,No,36.59263346220104,No,Medium
C0817,52,Male,47,599.64,28183.08,Quarterly,2,No,18.31298717146681,No,Low
C0818,61,Male,71,2372.43,168442.53,Yearly,1,No,13.67833067914733,No,Low
C0819,54,Male,13,1422.65,18494.45,Monthly,1,No,44.241010167147316,No,Medium
C0820,33,Male,9,2074.85,18673.65,Yearly,10,Yes,56.370433775786246,Yes,Medium
C0821,39,Male,45,397.03,17866.35,Yearly,8,Yes,34.95467041541338,No,Medium
C0822,41,Male,8,2059.43,16475.44,Yearly,1,No,24.34237754708308,No,Low
C0823,20,Male,28,2931.4,82079.2,Quarterly,4,Yes,33.497220952140424,No,Medium
C0824,45,Female,54,837.88,45245.52,Quarterly,3,No,19.863153250100112,No,Low
C0825,38,Female,13,456.85,5939.05,Yearly,5,No,25.350426888752814,No,Low
C0826,27,Male,53,1022.5,54192.5,Yearly,4,No,22.689035326029128,No,Low
C0827,27,Male,46,953.1,43842.6,Monthly,5,Yes,52.36427380140617,Yes,Medium
C0828,41,Female,2,352.18,704.36,Yearly,3,No,19.616687318784575,No,Low
C0829,31,Female,10,384.84,3848.4,Yearly,2,No,17.258039878212575,No,Low
C0830,64,Male,17,2746.38,46688.46,Quarterly,3,No,33.368248937346586,No,Medium
C0831,41,Male,29,1553.06,45038.74,Quarterly,3,Yes,24.666021113850487,No,Low
C0832,43,Male,65,1142.03,74231.95,Monthly,0,No,31.753247873538182,No,Medium
C0833,57,Female,58,2614.25,151626.5,Yearly,5,No,25.082074850631525,No,Low
C0834,59,Female,59,1332.97,78645.23,Yearly,8,Yes,34.06496791221739,No,Medium
C0835,51,Male,37,1017.07,37631.59,Monthly,4,No,49.98658260740193,No,Medium
C0836,42,Female,33,2295.37,75747.21,Yearly,6,No,34.54215497825188,No,Medium
C0837,69,Male,57,1303.7,74310.9,Quarterly,10,Yes,43.833662061939265,No,Medium
C0838,53,Male,7,2673.99,18717.93,Quarterly,2,Yes,32.66193902378257,No,Medium
C0839,26,Female,32,2726.11,87235.52,Yearly,0,No,18.375831814188505,No,Low
C0840,40,Male,72,859.16,61859.52,Monthly,10,Yes,68.29935070730853,Yes,High
C0841,21,Male,67,2217.37,148563.79,Monthly,1,Yes,33.94276233792786,No,Medium
C0842,51,Male,28,1578.18,44189.04,Yearly,6,No,33.842687216917064,No,Medium
C0843,61,Female,4,2886.03,11544.12,Monthly,8,Yes,79.95815434919572,Yes,High
C0844,22,Male,56,2976.59,166689.04,Yearly,1,No,16.1782078500497,No,Low
C0845,28,Female,15,1815.49,27232.35,Quarterly,5,No,33.82064152496445,No,Medium
C0846,58,Male,17,908.53,15445.01,Quarterly,6,No,32.80317680010789,No,Medium
C0847,59,Female,57,1980.52,112889.64,Quarterly,9,No,39.274231132378745,No,Medium
C0848,62,Male,11,2950.46,32455.06,Yearly,7,Yes,51.11707900844079,Yes,Medium
C0849,57,Female,68,1348.05,91667.4,Quarterly,10,No,40.76904256484238,No,Medium
C0850,60,Female,65,1232.02,80081.3,Yearly,3,No,18.600669463923282,No,Low
C0851,55,Female,54,1568.97,84724.38,Quarterly,8,No,35.898855470252165,No,Medium
C0852,63,Female,26,697.72,18140.72,Monthly,4,No,48.60681260719238,No,Medium
C0853,37,Male,52,921.68,47927.36,Yearly,7,No,31.958385639617394,No,Medium
C0854,50,Male,50,1115.18,55759.0,Quarterly,1,Yes,16.474969031289422,No,Low
C0855,32,Female,61,2862.49,174611.89,Quarterly,4,Yes,22.005206041449483,No,Low
C0856,23,Male,38,2807.38,106680.44,Yearly,1,No,20.26537350035193,No,Low
C0857,31,Male,46,1468.6,67555.6,Monthly,2,No,42.00927489356652,No,Medium
C0858,47,Male,6,1502.96,9017.76,Monthly,10,Yes,77.61274611237575,Yes,High
C0859,61,Male,33,669.9,22106.7,Monthly,10,Yes,71.04294667852301,Yes,High
C0860,30,Male,50,2605.22,130261.0,Monthly,5,Yes,54.78278816406532,Yes,Medium
C0861,58,Male,16,2018.65,32298.4,Yearly,7,Yes,42.72639657006935,No,Medium
C0862,43,Female,62,1837.76,113941.12,Monthly,10,Yes,68.11559509930638,Yes,High
C0863,54,Female,18,1902.61,34246.98,Monthly,6,Yes,64.30748724203929,Yes,High
C0864,55,Male,26,338.31,8796.06,Quarterly,2,No,18.24584955766022,No,Low
C0865,46,Female,59,1258.61,74257.99,Yearly,0,No,12.878397483002463,No,Low
C0866,60,Male,43,1707.94,73441.42,Quarterly,1,No,18.019513013056063,No,Low
C0867,51,Female,8,736.51,5892.08,Yearly,7,Yes,33.93914373253582,No,Medium
C0868,47,Male,65,1537.23,99919.95,Monthly,0,Yes,31.613457856214673,No,Medium
C0869,37,Female,44,332.68,14637.92,Quarterly,9,Yes,38.22279392120851,No,Medium
C0870,53,Female,28,917.43,25688.04,Quarterly,10,Yes,45.31740814071321,No,Medium
C0871,38,Male,42,1168.51,49077.42,Quarterly,1,No,17.096673015911605,No,Low
C0872,25,Female,48,557.58,26763.84,Quarterly,4,No,22.30277751157361,No,Low
C0873,44,Male,67,2715.54,181941.18,Quarterly,9,Yes,37.129053757633095,No,Medium
C0874,53,Female,9,715.28,6437.52,Monthly,6,Yes,57.60715846621166,Yes,Medium
C0875,44,Male,34,2981.79,101380.86,Quarterly,8,No,46.443286205962416,No,Medium
C0876,46,Male,71,1303.65,92559.15,Monthly,3,Yes,41.581578923297826,No,Medium
C0877,37,Female,35,455.8,15953.0,Quarterly,6,No,28.48942635934867,No,Low
C0878,44,Male,17,2426.38,41248.46,Quarterly,3,Yes,31.309413071014642,No,Medium
C0879,46,Male,53,1268.16,67212.48,Monthly,3,Yes,44.43925944902726,No,Medium
C0880,18,Female,1,817.3,817.3,Monthly,3,Yes,47.14972645449576,No,Medium
C0881,69,Female,10,2567.5,25675.0,Monthly,8,Yes,76.72352268136477,Yes,High
C0882,58,Female,5,397.25,1986.25,Monthly,0,No,32.74443333059122,No,Medium
C0883,39,Male,41,2866.24,117515.84,Monthly,4,No,55.02508791046515,Yes,Medium
C0884,28,Male,56,1866.24,104509.44,Yearly,2,No,17.89522753134164,No,Low
C0885,29,Female,26,2567.08,66744.08,Quarterly,6,No,38.65981112984415,No,Medium
C0886,64,Male,71,2583.79,183449.09,Monthly,4,No,43.80564541875278,No,Medium
C0887,38,Female,4,2522.53,10090.12,Yearly,3,No,33.92546054842183,No,Medium
C0888,32,Male,8,802.57,6420.56,Monthly,2,No,43.83902227400031,No,Medium
C0889,65,Male,46,859.1,39518.6,Monthly,8,Yes,63.86388206607041,Yes,High
C0890,44,Female,68,1097.15,74606.2,Yearly,2,No,16.083162067908255,No,Low
C0891,54,Female,1,1405.41,1405.41,Yearly,7,Yes,40.127193639924094,No,Medium
C0892,44,Female,40,428.63,17145.2,Quarterly,3,No,19.86255729764536,No,Low
C0893,51,Male,24,1252.03,30048.72,Quarterly,3,No,24.245252745032598,No,Low
C0894,20,Male,34,2664.88,90605.92,Yearly,6,Yes,36.48232780055663,No,Medium
C0895,69,Female,23,2813.73,64715.79,Yearly,4,Yes,33.319770690724226,No,Medium
C0896,58,Female,57,1894.16,107967.12,Quarterly,5,No,25.71550727720288,No,Low
C0897,23,Female,57,2927.31,166856.67,Yearly,6,No,28.27426856921642,No,Low
C0898,56,Male,38,327.24,12435.12,Monthly,3,Yes,43.63949131812181,No,Medium
C0899,20,Female,51,440.13,22446.63,Yearly,3,No,18.882639531348758,No,Low
C0900,45,Male,38,2275.66,86475.08,Yearly,3,No,24.53209291452116,No,Low
C0901,64,Male,41,2590.75,106220.75,Yearly,6,Yes,34.36388587036203,No,Medium
C0902,67,Male,30,1178.3,35349.0,Yearly,8,No,39.08013108792198,No,Medium
C0903,65,Male,27,1032.88,27887.76,Monthly,8,No,66.36991080495677,Yes,High
C0904,65,Male,47,2478.07,116469.29,Quarterly,6,No,33.090029797890196,No,Medium
C0905,33,Male,22,1361.63,29955.86,Yearly,4,No,27.06571615225095,No,Low
C0906,25,Male,16,511.83,8189.28,Monthly,9,No,67.48633313048701,Yes,High
C0907,27,Male,32,751.77,24056.64,Quarterly,8,No,37.5037293817565,No,Medium
C0908,34,Male,11,1996.77,21964.47,Quarterly,5,No,37.07288475947602,No,Medium
C0909,34,Female,68,2862.86,194674.48,Quarterly,8,No,32.00365494347386,No,Medium
C0910,38,Male,65,2212.92,143839.8,Yearly,2,No,16.579116192080566,No,Low
C0911,53,Female,66,2182.47,144043.02,Quarterly,6,No,26.772093429991482,No,Low
C0912,23,Male,1,629.48,629.48,Quarterly,9,No,42.56630357587505,No,Medium
C0913,56,Female,57,1039.99,59279.43,Quarterly,10,No,42.38480093560885,No,Medium
C0914,58,Female,13,876.16,11390.08,Monthly,3,No,46.92094179899235,No,Medium
C0915,69,Male,3,620.96,1862.88,Quarterly,0,No,15.614003181041088,No,Low
C0916,29,Male,47,1475.38,69342.86,Yearly,0,No,14.447925290385585,No,Low
C0917,34,Female,67,1602.75,107384.25,Monthly,3,No,40.733901379633636,No,Medium
C0918,49,Female,68,1337.76,90967.68,Yearly,2,Yes,15.987405771368888,No,Low
C0919,60,Female,35,330.83,11579.05,Monthly,9,No,65.3829789215479,Yes,High
C0920,50,Male,14,2576.85,36075.9,Quarterly,6,No,44.18431603321083,No,Medium
C0921,21,Male,59,1652.94,97523.46,Quarterly,5,Yes,25.828200530305377,No,Low
C0922,50,Female,49,1759.98,86239.02,Yearly,4,No,23.377846411751726,No,Low
C0923,18,Male,69,2239.83,154548.27,Yearly,5,No,23.018841474480524,No,Low
C0924,57,Female,13,2896.09,37649.17,Quarterly,2,Yes,31.17145413477645,No,Medium
C0925,36,Female,43,2636.3,113360.9,Yearly,3,No,23.220169913690594,No,Low
C0926,48,Female,68,1987.58,135155.44,Yearly,1,No,13.70073985723574,No,Low
C0927,39,Male,57,2451.04,139709.28,Yearly,6,Yes,29.100960195703525,No,Low
C0928,31,Female,56,2825.3,158216.8,Monthly,1,Yes,36.470403661395956,No,Medium
C0929,33,Male,51,332.82,16973.82,Monthly,7,No,58.58843792242791,Yes,Medium
C0930,50,Male,12,1076.61,12919.32,Quarterly,10,No,49.31133777710095,No,Medium
C0931,22,Female,27,1411.47,38109.69,Quarterly,5,No,29.460842460435398,No,Low
C0932,50,Male,5,2278.29,11391.45,Yearly,4,No,36.446978180005004,No,Medium
